"Link","Abstract"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3943052126&partnerID=40&md5=e31b2642a5943e11796094fa009ea2d9","Flavio Luiz S. Valente and his colleagues describe the Agora's (Association for Projects Against Hunger) mission to coordinate the promotion of immediate access of deprived families and communities to food and nutrition, with actions set up to facilitate self-sustainable community based mechanisms of income generation, strengthening of citizenship and improvement in the quality of life. The basic principle on which Agora operates is that future quality of life is built in each and every day of everyone's life, and depends on increasing access to accumulated human material, cultural and spiritual wealth (Valente, 1990). Valente et al. describe how Agora adapts the basic methodology of 'Food for Work' or 'Food for Development', developed by the World Food Programme (WFPIUN) to serve 2800 families and approximately 10,000 people living in poverty in Brazil."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855412693&doi=10.1017%2fS136898001100142X&partnerID=40&md5=1060351b1cf1f9b2a135308f1607a1a5","The current, globalised food system supplies 'cheap' food to a large proportion of the world's population, but with significant social, environmental and health costs that are poorly understood. The present paper examines the nature and extent of these costs for both rural and urban communities, by illustrating the financial pressures on food producers and manufacturers to produce cheap food, the disconnection people experience with how and where their food is produced, and the rise in obesity levels that plague the globe. The paper then proposes that community food systems may play an important role in mitigating the adverse environmental, economic and social effects of the dominant food system, by the use of more sustainable food production methods, the development of local economies and enabling closer connections between farmers and consumers. There are many opportunities for public health nutritionists to contribute to the local food system literature to ascertain whether these systems improve inequities, provide better access to healthy food and help stem the tide of rising global obesity levels. Public health nutritionists can play a key role in supporting people to become food citizens and to advocate for democratic and sustainable food systems. © 2011 The Authors."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037063476&doi=10.1016%2fS0168-1656%2802%2900081-0&partnerID=40&md5=5ba1a5df78db37ea319a90bfcd8783b7","Pharmaceuticals and vaccines made by genetic engineering are well accepted all over the world. In contrast, there are many people, particularly in Europe, who are worried that food, made by the same new technology, may harm their health or cause damage to the environment. This is despite the growing evidence that genetically modified crops have the potential to improve world food security and the fact that there have, as yet, been no adverse results of their use in the food chain. Because of these worries and the mechanisms of politics, agricultural biotechnology has become the target of concerns about food safety (BSE, Foot & Mouth Disease), along with globalisation and the power of multinational companies. These concerns will, hopefully, be overcome by a more open and well-informed dialogue between scientists, opinion leaders, educators and the public. If judiciously applied, genetically modified crops will help increase sustainability and the fight against hunger in the world. © 2002 Elsevier Science B.V. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0141954122&partnerID=40&md5=a6d386c67f075b8a9aa5a4c6ab14f561","The challenge of ensuring physical and economic access to balanced diets and safe drinking water to every child, woman and man on our planet, under conditions of shrinking per capita arable land and irrigation water resources and expanding biotic and abiotic stresses, is a formidable one. It is however clear that bridging the nutrition divide is fundamental to bridging economic, gender and technological divides. South Asia, in particular, is a major hunger hot spot of the world. However, experience in China, Thailand and some parts of India has shown that through an appropriate blend of technology, public policy and peoples' participation, rapid progress can be made in eliminating endemic hunger caused by poverty, and hidden hunger caused by the deficiency of micronutrients in the diet. Community centered and controlled nutrition security systems based on a whole life cycle approach to nutrition support programs are the most cost-effective. Also, an economic stake in the conservation and enhancement of natural resources like land, water, biodiversity and forests is essential, if, sustainable development is to be achieved in perpetuity."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930972112&doi=10.3920%2f978-90-8686-753-0_51&partnerID=40&md5=7f37afe3107c64cbe6e6f92e363d3314","What will future generations think of our current lifestyle, of our unbridled consumption of food and energy and, on the other hand, our inexcusable degree of responsibility for hunger? How is it possible that we are now capable of producing enough food for all of humanity and that, at the same time, tens of thousands of people are allowed to die every day? Will we go lazily on shunning reality, submerged in passivity and oblivious to the havoc wreaked by virulent poverty? Undoubtedly periods of worsening crisis - ecological, environmental and economic-like the present, aside from their inherent and manifest negativity, represent a real opportunity to examine and question fundamental aspects of our growth model, as well as to revise ways of using natural resources and means of coexistence that have been in practice until now. For that reason the goal of the present talk is to deal with some of the key elements explaining and demonstrating the reasons for the unviability of the present model of development, while at the same time correcting the domination that has historically characterized western man's relationship to nature. Which, besides its seamlessly integrated progress, generates so much hunger and misery everywhere. So it is that the only dwelling suitable for hunger must be the museum of history, definitively forming part of an atavistic past, burdened down by inequality and a biting injustice. Nonetheless, to ensure that this proposal become effective, the problem has to be rethought, but beyond political and economic thinking, or eminently technical analysis chained to instrumental rationality. And thus, as J. Habermas insists, the suitable framework properly corresponds to the sphere of moral responsibility. And one of the unavoidable questions is 'How can we surpass the anthropocentrism of an ethics that excludes from the circle of its recipients mute nature and creatures capable of suffering, but who lack language'? © 2012 Wageningen Academic Publishers. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055077685&partnerID=40&md5=7f95c5d555c6da8bf4bad14e92b5dde7","The Foresight Report (2) guides food conglomerates and policy-makers towards the major challenge of future food provision. The areas covered by the report include balancing future demand and supply, ensuring adequate stability in food supply, and achieving global access to food and end hunger. This Report (2) summarizes some key points that policy-makers of today should be working with. These include reinforcement of the creation of these interdependent research teams, multidisciplinary action, and making sustainable food production central in development. These also include Work on the assumption that there is little new land for agriculture, ensuring long-term sustainability of fish stocks, promoting sustainable intensification, working to change consumption patterns, and empowering citizens."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071450762&doi=10.1007%2f978-3-642-14776-0_45&partnerID=40&md5=4238623428c75d039aba2c697eacdeea","As many crops are sensitive to changes in temperature and precipitation, agriculture is especially vulnerable to climate events. This may prove critical in tropical regions where most agriculture is in rain-fed systems and climate change may have a potentially large influence on productivity. By adversely affecting food and water resources, climate change thus threatens progress and efforts made in poverty reduction, economic growth, and achievement of further Millennium Development Goals, such as ending hunger on our planet and achieving environmental sustainability. The intensification of food production transformed formerly small-scale traditional systems to modern large-scale monocultures, e.g. in Latin America. However, banana monoculture production by smallholders is also found in many parts of the world, for example in countries such as St Lucia, which is a major banana-producing country in the Caribbean Windward Islands. Mono-cropping farmers increasingly need to deal with the fact that modern intensive agricultural systems which are characterized by increased need for fertilizers and irrigation, i.e. nutrients and water, may become more sensitive to climate change in terms of lower productivity, higher vulnerability, and reduced sustainability in the future. Moreover, food systems in developing countries are currently experiencing enormous organizational changes, reflected in the ongoing reorganization of supply chains, ranging from farm to fork. Being at the end of the chain, particularly the small-scale producers have to cope with global consumers’ demands, reflected in the necessity to deliver high-quality products on time and at competitive prices. These high requirements can represent a serious barrier to small farmers’ participation in higher value chains, e.g. in the Caribbean Island of St Lucia. St. Lucia’s farmers therefore need to diversify their production, e.g. by adopting fair trade production standards, and tap new domestic as well as niche markets by means of improved commercialization to sustain food security and poverty reduction endeavors. Considering that small island developing states like St Lucia, where agriculture still represents the backbone of a society increasingly have to face these two global challenges – globalized markets and climate change – and recognize their impacts already today, this paper will explore the future impacts of climate change on the Caribbean region, discuss the potential impacts of climate change for smallholder agriculture in St Lucia, and elaborate on the importance of information, training and capacity building, not only in terms of improved diversification and commercialization of agricultural produce, but also for raising the adaptive capacity of small-scale farmers in St Lucia by providing sustainable adaptation options for farm-level diversification in the light of climate change. © 2011, Springer Berlin Heidelberg."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894067447&doi=10.1016%2fj.jand.2013.11.011&partnerID=40&md5=104f17a218a023a2bdc137041c70ecb4","Sustainability is the ability of a system to be maintained over the long term. Resilience is the ability of a system to withstand disturbances and continue to function in a sustainable manner. Issues of sustainability and resilience apply to all aspects of nutrition and dietetics practice, can be practiced at both the program and systems level, and are broader than any one specific practice setting or individual intervention. Given an increasing need to apply principles of sustainability and resilience to nutrition and dietetics practice, as well as growing interest among the public and by Registered Dietitian Nutritionists of health issues related to food and water systems, the Hunger and Environmental Nutrition Dietetic Practice Group, with guidance from the Academy of Nutrition and Dietetics Quality Management Committee, has developed the Standards of Professional Performance as a tool for Registered Dietitian Nutritionists working in sustainable, resilient, and healthy food and water systems to assess their current skill levels and to identify areas for further professional development in this emerging practice area. This Standards of Professional Performance document covers six standards of professional performance: quality in practice, competence and accountability, provision of services, application of research, communication and application of knowledge, and utilization and management of resources. Within each standard, specific indicators provide measurable action statements that illustrate how sustainable, resilient, and healthy food and water systems principles can be applied to practice. The indicators describe three skill levels (competent, proficient, and expert) for Registered Dietitian Nutritionists working in sustainable, resilient, and healthy food and water systems. © 2014 Academy of Nutrition and Dietetics."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58249089163&doi=10.1300%2fJ477v01n01_05&partnerID=40&md5=00b94d07218a29e0b6095499cebc2fe5","Students were surveyed to assess food system knowledge, attitudes, and experiences. Participants are least knowledgeable about food system sectors, sustainability, and agriculture; more knowledgeable about nutrition and food origins; and most knowledgeable about food safety, local foods, and hunger. The majority of participants support both farmland protection and new land development. Student attitudes favor local food systems, but attitudes are not supported by behavioral intentions. Food system knowledge and attitudes supportive of sustaining the local food system are positively associated with participation in youth clubs, gardening, and food related activities at home. Knowledge is negatively associated with television viewing. © 2006 by The Haworth Press, Inc. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926069327&doi=10.1080%2f19320248.2015.1004261&partnerID=40&md5=b3615a4f829769031a295e49eb1f0ca4","[No abstract available]"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925622448&doi=10.1017%2fCBO9781139026710.015&partnerID=40&md5=ef500f4565898cc1fb301c30915f6304","It is true that the tide of the battle against hunger has changed for the better during the past three years. But tides have a way of flowing and then ebbing again. We may be at high tide now, but ebb tide could soon set in if we become complacent and relax our efforts. For we are dealing with two opposing forces, the scientific power of food production and the biologic power of human reproduction. Borlaug (1970) “Everything is connected. Everything is changing.” These axioms are fundamental principles of systems ecology first described by Odum (1988) and are the foundation of ecosystem design. They are critical for understanding and conceptualizing solutions to the challenges of developing sustainable agriculture strategies. The third axiom, “we are all in this together,” is a normative claim that connects ecosystem theory with sustainability. The World Commission on Environment and Development defined sustainability as “development that meets the needs of the present without compromising the ability of the future generations to meet their own needs” (WCED 1987). © Cambridge University Press 2012."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38749127946&doi=10.1016%2fj.landusepol.2007.08.002&partnerID=40&md5=392059f7c07b4b1de60604786c51df14","Many authors have blamed African land tenure systems for the poor agricultural production and environmental degradation in Africa, and therefore the resulting hunger, environmental refugees and the lack of socio-economic progress. The aim of this paper was to investigate the role of tenure security in north-east Ghana and the implications for agricultural production and environmental sustainability. The research used a mixture of qualitative and quantitative methods including interviews, focus group discussions and questionnaires to collect and analyse data from stakeholders in two selected districts in north-east Ghana The study revealed that contrary to the mainstream view that lack of security of customary land tenure is the main cause of the poor agricultural production and environmental degradation, stakeholders' perceptions of their security of tenure was generally high. Yet poor agricultural production and environmental degradation characterised the study area. Interviewees perceived the main causes to be due to non-tenurial factors including lack of finance, poor soil fertility, inadequate and unreliable rainfall, pests and diseases, inadequate farmlands, bush burning and excessive tree cutting. It was also shown in the study that women and strangers (i.e. non-community members) generally had little or no power and control over land use decision-making and management under customary land tenure. These findings have negative implications for tenure security and environmental sustainability in north-east Ghana, since most women are involved in food production. The paper concludes that current policy focus on enhancing tenure security may fail to lead to increased agricultural production and environmental sustainability if similar focus is denied the above non-tenurial factors. Tenure security is a necessary but not a sufficient condition for improvement in agricultural production and environmental management in north-east Ghana. © 2007 Elsevier Ltd. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959399179&doi=10.1177%2f15648265110321s102&partnerID=40&md5=61639b38e1fb681d8789033cc5a4a6d7","Background. Macronutrient and micronutrient deficiencies continue to have a detrimental impact in lowerincome countries, with significant costs in morbidity, mortality, and productivity. Food is the primary source of the nutrients needed to sustain life, and it is the essential component that links nutrition, agriculture, and ecology in the econutrition framework. Objective. To present evidence and analysis of foodbased approaches for improving nutritional and health outcomes in lower-income countries. Methods. Review of existing literature. Results and conclusions. The benefits of food-based approaches may include nutritional improvement, food security, cost-effectiveness, sustainability, and human productivity. Food-based approaches require additional inputs, including nutrition education, gender considerations, and agricultural planning. Although some forms of malnutrition can be addressed via supplements, foodbased approaches are optimal to achieve sustainable solutions to multiple nutrient deficiencies. © 2011, The United Nations University."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035012304&doi=10.1079%2fPNS200088&partnerID=40&md5=44fa500d2d5cfbd97826e4eb87f00c51","The millennium promises a dramatic politicisation of the food question. In addition to the prominent issues of food security, hunger and nutrition, bioengineering, food safety and quality, there are related issues of environmental sustainability, power, sovereignty and rights. All these issues are deeply implicated in the current corporate form of globalisation, which is transforming historic global arrangements by subordinating public institutions and the question of food security to private solutions. The present paper questions the self-evident association between globalisation and nutritional improvement."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033508934&partnerID=40&md5=40f5690b2d0e3dfb2d93d63df1a65835","Biotechnology - the technique of using living organisms or their parts to make or modify products, improve plants or animals, or develop microorganisms for specific use - comprises an important and powerful set of enabling technologies with which to solve an array of problems. The power of these technologies is unlike any the scientific world of biology has yet seen, and they are responsible for a true biological revolution. The ability to move genes and groups of genes at will, to decipher, to 'see,' and to manipulate the molecular codes that make us individuals, as well as to 'demystify' the genetic makeup of organisms in nature - these tools are now spread before us. The potential risks of biotechnology go well beyond those we face directly as humans. They go to the very heart of what makes our world survive: the ecosystems in which we live and the organisms, both plant and animal, that make those ecosystems function. New technologies as powerful as those of biotechnology carry with them the burden of making wise and informed decisions of how to use them by asking and answering questions about their safety and assessing what risks are acceptable to human society. It is up to all of us as scientists, policymakers, and concerned members of civil society to make those decisions. The panel's recommendations to the World Bank are based on its members' belief that urgent priority must be assigned to the expansion of agriculture and to increased production of food in the developing world. It is critically important that increases in food production outpace population growth. Damaging agricultural practices must be replaced with lower-impact, sustainable activities so that the global capacity to produce food does not decline. Only by these means will it prove possible to lessen hunger and improve food security in the poorest nations in the years ahead. Because transgenic technology is so powerful, it has the ability to make significant positive or negative changes in agriculture. Transgenic crops are not in principle more injurious to the environment than traditionally bred crops. This report has outlined a number of criteria that can be used to determine whether a specific biotechnology program is likely to enhance or detract from ecologically sound crop production. Transgenic crops that are developed and used wisely can be very helpful, and may prove essential, to world food production and agricultural sustainability. Biotechnology can certainly be an ally to those developing integrated pest management (IPM) and integrated crop management (ICM) systems. The recommendations to the World Bank follow."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123141329&doi=10.4324%2f9780203126929-21&partnerID=40&md5=3418456813c6e32dfd42ec9831cb712e","Introduction This chapter considers the sustainability implications for the South of one of the most prominent private standards in food governance, the Global Partnership for Good Agricultural Practice (GlobalG.A.P.). Employing a governance approach, the chapter focuses on the pivotal role of GlobalG.A.P. in shaping rural livelihoods and sustainability objectives for the agriculture and food sector in developing countries. In pursuit of its objectives, this chapter presents the evolving governance structures, aims and rhetoric of GlobalG.A.P., and evaluates its effectiveness and (perceived) legitimacy. The analysis aims to unravel the dynamics and conditions under which GlobalG.A.P. can contribute to a more sustainable and equitable development of the food sector in the South. Food security, food safety and environmental sustainability are essential preconditions for the well-being of societies worldwide. The fulfilment of these conditions is particularly challenging for the global South, whose constant struggle with poverty, hunger and environmental degradation has been aggravated by contemporary events, such as the food crisis and the global economic downturn. The Food and Agriculture Organization of the United Nations (FAO) estimates that the number of people suffering from hunger and malnutrition rose to more than one billion in 2009, with women and children most seriously affected (FAO 2009). Global environmental challenges, in particular climate change, as well as pollution and water shortages, are expected to multiply threats to the provision of adequate amounts of nutritious and safe food (High Representative and European Commission to the European Council 2008). At the same time, hazardous environmental practices in agriculture also have negative health repercussions. Pesticide poisoning by farmers and rural workers, for instance, is a frequent phenomenon in developing countries, while legal provisions for workers’ health and safety are almost non-existent. In general, labour standards in agriculture tend to be extremely low. Private food governance promises to address these concerns on the basis of voluntary standards, corporate social responsibility (CSR) initiatives and codes of conduct. GlobalG.A.P. is a pivotal private standard that targets issues of food safety, as well as environmental and labour concerns. Against this background, the chapter inquires into the potential of GlobalG.A.P. for fostering sustainability objectives in the South. Given its increasing prominence, GlobalG.A.P. can be a leading force in reversing certain trends with respect to sustainability and/or exacerbating others. The chapter also evaluates the legitimacy of GlobalG.A.P., both toward its stakeholders and the broader polity, in order to identify opportunities and constraints for a more participatory, transparent and accountable development of the food sector in the South. The chapter proceeds as follows. First, we provide a brief background on the origin of the GlobalG.A.P., lay out its instruments and governance structure, and explore changes that have occurred within the organization over time. Second, we evaluate the effectiveness of the initiative, both on its own terms and with respect to broader sustainability objectives and recognized international development standards. Third, we discuss existing criticism of the initiative and try to identify sources of potential shortcomings. We conclude by considering strategies for the improvement of the GlobalG.A.P. from the perspective of developing countries. © 2012 United Nations Research Institute for Social Development (UNRISD)."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895365130&partnerID=40&md5=aa6180ba9000e4540acd22938dfb5164","The world is presently over-dependent on a few plant species. Diversification of production and consumption habits to include a broader range of plant species, in particular those currently identified as 'underutilized', can contribute significantly to improved health and nutrition, livelihoods, household food security and ecological sustainability. In particular, these plant species offer enormous potential for contributing to the achievement of the Millennium Development Goals, particularly in combating hidden hunger and offering medicinal and income generation options. One illustrative example of underutilized crop is Macrotyloma uniflorum (Horse gram) is an under harnessed and cheap legume crop, rich in protein. It has been identified as a potential food resource of the tropics by the National Academy of Science of USA. Horse gram provides 319 Kcal energy/100g, 58.71g carbohydrate/100g, 5.0 g fibre/100g and 234.4mg of calcium/100g and has high protein levels (21.59%) and even better iron contents ( 14.42mg /100g) as has been validated by nutrient analysis in our laboratory. Processing treatments like roasting and germination decreases the antinutrients (oxalic acid and trypsin) content in horse gram. Therefore, to utilize underutilized legume among population as it has an immense potential, a nutritious food is developed known as churma (traditional dish of Rajasthan). This is different from original recipe in vogue as it contains a non conventional food ""horse gram"". By evaluating the recipes through hedonic method it was found that variant A (incorporated with raw horse gram) named as Churma scored the highest for overall acceptability among all the variants. Moreover, variants has been found to be much better than standard recipe in terms of nutrients. © 2013 by Nova Science Publishers, Inc. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020369953&doi=10.3920%2f978-90-8686-813-1_29&partnerID=40&md5=15faabe21a6f5a98ca973591c8c9de58","Food security is the main policy objective of food systems. FAO (2013) defines food security as a situation when 'all people, at all times, have physical, social and economic access to sufficient, safe and nutritious food that meets their dietary needs and food preferences for an active and healthy life'. Despite of the increasing importance of food security and food politics, ethical discourse in the field has been scarce. Even more this is the case concerning the first world food security. This paper exploresthe three major challenges the first world hunger poses to ethics: (1) access to food; (2) local culture and food sovereignty; and (3) sustainability. These challenges are 'wicked problems' and require ethical theorising for discussing and finding the solutions. Through the discussion of these problems this paper shows that whereas traditional, distribution oriented theories of justice are too narrow in front of the aforementioned challenges, the multidimensional theory of justice offers a promising conceptual framework for approaching the wicked problems."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940021377&partnerID=40&md5=181809bfb1cd9bf0de84b32af96d0176","Underutilized grains are obtained from those plant species whose ability to safeguard food security, revenue generation, better human health and ecological sustainability have been under-exploited. There is a dire need to utilize these underutilized grains of plant species as they can contribute appreciably towards the improvement in overall human nourishment, stable environmental services, fighting hunger and offering medicinal and income generation options. In this review, two grains, viz. gorgon nut and job’s tears have been discussed. Both of these grains possess antifungal, antibacterial and antioxidant activity and have high phytochemical content. Growth requirements of these grains are specific and distinct and their high nutritional content indicates their potential application as nutraceutical. The utilization of these species is limited because there is a lack of awareness, relevant capacity within the research community and the land they are grown on is increasingly under global and local pressures. Underutilized species have not attracted enough attention of policy makers because they cannot compete with major commodity crops, commanding larger economic interests. Timely investment and research into these species can save food for the next generations arriving on an already ailing earth. © 2015, National Institute of Science Communication and Information Resources (NISCAIR). All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036294416&doi=10.1057%2fpalgrave.development.1110359&partnerID=40&md5=f9868989aaf49c9f6028903cfcc29e8c","Per Pinstrup-Andersen identifies the key driving forces that will influence the prospects for sustainable food security in coming years and proposes a set of high priority policy actions with a three-pronged approach: pro-poor economic growth, empowerment of the poor, and effective provision of public goods. © 2002 The Society for International Development."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031473986&partnerID=40&md5=76921d34a968df8b8e3a3b7768be5c2e","Objectives: Link traditional agricultural production disciplines to the food sciences and the various disciplines concerned with human nutrition and health in order to find sustainable solutions to malnutrition. Design: Develop a new integrated program area within a university by forging explicit linkages within a wide array of disciplines concerned with food systems and human health. Setting: The College of Agriculture and Life Sciences, the College of Human Ecology, the Division of Nutrition, and the Cornell International Institute for Food, Agriculture, and Development at Cornell University, Ithaca, New York, USA. Interventions: Use food-based, system approaches to meet human nutrition goals. Current focus is on the provision of micronutrients (especially iron, vitamin A and iodine) for people globally. Results: A new program area 'Food Systems for Health' has been developed at Cornell University. The program fosters effective interdisciplinary research, teaching and extension activities directed towards sustainable improvements in human nutrition and health. Conclusions: The old paradigms of agriculture, human nutrition, and public health must be shifted from current linear approaches to integrated and interactive approaches if effective long-term, food-based solutions to micronutrient malnutrition are to be found. Sponsorship: Cornell International Institute for Food, Agriculture and Development and the U.S.D.A.-A.R.S., U.S. Plant, Soil and Nutrition Laboratory, Cornell University, Ithaca, New York, USA. © 1997 Stockton Press All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18944406672&doi=10.1111%2fj.1931-0846.2004.tb00159.x&partnerID=40&md5=885433620e2bf1c43a047e4e2d67fcf1","Genetic engineering is often depicted as a breakthrough solution to hunger and environmental problems in agriculture. Such claims encourage the further shift of public resources toward molecular sciences, globalized intellectual property rights, and relaxed biotechnology regulation. However, focusing on transgenic crops is a risky and inadequate response to socioeconomic and ecological challenges. The search for a universal, technological solution disregards the complex geographies of food production and trade. This article challenges claims that crop genetic engineering represents a new direction in agriculture, that transgenic crops have performed well, and that the regulatory approaches used in the United States or Europe are universally applicable. It outlines three geographies of difference that distinguish agriculture in the global North from farming in most of the global South. Those differences point to the need for more place-specific, multifaceted, and farmer-centered approaches to agricultural productivity and sustainability, approaches to which geographers have much to contribute. Copyright © 2005 by the American Geographical Society of New York."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81155135055&doi=10.1002%2fjsfa.4666&partnerID=40&md5=bdea3e6f21f64b4febbd980b75001780","The concept of food insecurity is complex and goes beyond the simplistic idea of a country's inability to feed its population. The global food situation is redefined by many driving forces such as population growth, availability of arable lands, water resources, climate change and food availability, accessibility and loss. The combined effect of these factors has undeniably impacted global food production and security. This article reviews the key factors influencing global food insecurity and emphasises the need to adapt science-based technological innovations to address the issue. Although anticipated benefits of modern technologies suggest a level of food production that will sustain the global population, both political will and sufficient investments in modern agriculture are needed to alleviate the food crisis in developing countries. In this globalised era of the 21st century, many determinants of food security are trans-boundary and require multilateral agreements and actions for an effective solution. Food security and hunger alleviation on a global scale are within reach provided that technological innovations are accepted and implemented at all levels. © 2011 Society of Chemical Industry."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36749058436&doi=10.2136%2fsssaj2007.0001&partnerID=40&md5=49ddc1b143de9878564c4bbc780401af","Soil science must play a crucial role in meeting present and emerging societal needs of the 21st century and beyond for a population expected to stabilize around 10 billion and having increased aspirations for a healthy diet and a rise in the standards of living. In addition to advancing food security by eliminating hunger and malnutrition, soil resources must be managed regarding numerous other global needs through interdisciplinary collaborations. Some of which are to mitigate global warming; to improve quantity and quality of freshwater resources; to enhance biodiversity; to minimize desertification; serve as a repository of waste; an archive of human and planetary history; meet growing energy demands; develop strategies of sustainable management of urban ecosystems; alleviate poverty of agricultural communities as an engine of economic development; and fulfill aspirations of rapidly urbanizing and industrializing societies. In addition to food and ecosystem services, bio-industries (e.g., plastics, solvents, paints, adhesives, pharmaceuticals and chemicals) through plant-based compounds (carbohydrates, proteins, and oils) and energy plantations (bioethanol and biodiesel) can revolutionize agriculture. These diverse and complex demands on soil resources necessitate a shift in strategic thinking and conceptualizing sustainable management of soil resources in agroecosystems to provide all ecosystem services while also meeting the needs for food, feed, fiber, and fuel by developing multifunctional production systems. There is a strong need to broaden the scope of soil science to effectively address ever changing societal needs. To do this, soil scientists must rally with allied sciences including hydrology, climatology, geology, ecology, biology, physical sciences (chemistry, physics), and engineering. Use of nanotechnology, biotechnology, and information technology can play an important role in addressing emerging global issues. Pursuit of sustainability, being a moral/ethical and political challenge, must be addressed in cooperation with economists and political scientists. Soil scientists must work in cooperation with industrial ecologists and urban planners toward sustainable development and management of soils in urban and industrial ecosystems. More than half of the worlds population (3.3 billion) live in towns and cities, and the number of urban dwellers is expected to increase to 5 billion by 2030. Thus, the study of urban soils for industrial use, human habitation, recreation, infrastructure forestry, and urban agriculture is a high priority. Soil scientists must nurture symbiotic/synergistic relations with numerous stake holders including land managers, energy companies and carbon traders, urban planners, waste disposal organizations, and conservators of natural resources. Trading of C credits in a trillion-dollar market by 2020 must be made accessible to land managers, especially the resource-poor farmers in developing countries. Soil science curricula, at undergraduate and graduate levels, must be revisited to provide the needed background in all basic and applied sciences with focus on globalization. We must raise the profile of soil science profession and position students in the competitive world of ever flattening Earth. © Soil Science Society of America. All rights reserved."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957144899&doi=10.1080%2f14728028.2010.9752669&partnerID=40&md5=1dd532d6859a33471a12f83d9fff67f4","The participatory domestication of agroforestry trees as an incentive to alleviate poverty, malnutrition, hunger and land degradation has to be linked to the commercialization of the products in ways that ensure that the farmers are the beneficiaries of their germplasm improvement activities, as well as from the marketing of the products. Currently, international law is deficient in providing adequate protection of the rights of poor farmers and their communities as the legal instruments of Intellectual Property legislation are focussed more on the protection of commercial companies and entrepreneurs. PhytoTrade Africa is engaged in addressing the sustainable use and commercialisation of natural products produced by indigenous plants, especially trees of the Miombo woodlands in southern Africa. Initially the market focus has been on wild-harvested naturally occurring resources using innovative approaches to protecting the Intellectual Property Rights of poor communities and the businesses they work with, including Patents, Trade Marks, and Geographical Indicators, with the intention of securing long term strategic market access and to be able to influence commercial strategy. The approach which has been developed is to work with indigenous communities and local companies and to help them to secure long-term access to these markets through the protection of their intellectual property rights. Experience to date indicates that, by enabling market opportunities for these local resources, significant livelihood options for otherwise marginalised farmers and producers can be facilitated. Partnerships between producers and the local-to-global cosmetic, food, beverage, herbal medicine and pharmaceutical industries are developed by carefully constructing commercial agreements with leaders in the relevant sector. Critically this involves the establishment of a strong and viable trade association that is forward thinking and market oriented. Through these partnerships it is possible to ensure long term relationships and supply agreements. Such agreements ensure that the target producers remain in the value chain. This paper also explores opportunities for protecting farmer-improved germplasm through the registration of Plant Breeders Rights in compliance with the International Union for the Protection of New Varieties of Plants (UPOV) and proposals for an affiliated African Intellectual Property Organization (OAPI). © 2010 Taylor & Francis Group, LLC."
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086555837&doi=10.4324%2f978020346978-13&partnerID=40&md5=1fd7d4421f821fbb4e546baa2abcecaa","Continuance of extreme poverty in Asia, with about one in five persons in poverty and almost half a billion suffering from hunger (Economic and Social Commission for Asia and the Pacific [ESCAP], Asian Development Bank [ADB], and United Nations Development Programme [UNDP] 2012), raises the issue of the longterm sustainability of the region’s economic growth and development. About one in six people in the region suffers from malnourishment, and about one in three children is underweight. These conditions contribute to ill health and morbidity.1 These problems are particularly severe in South Asia and Southeast Asia. The Millennium Development Goal (MDG) target to reduce hunger by half is unlikely to be achieved in the case of child hunger; the region also may miss the target for reducing undernourishment if recovery from global economic crisis is sluggish and food prices continue to remain high. © 2014 Asian Development Bank."
